elapsed_s,phase,round,base_addr,ok,wr_done,rd_done,mism,rd_error,cum_beats,fails,eye_fails
286.7,soak,377,0x03800000,1,1,1,0,0,435159040,74,0
287.4,soak,378,0x01800000,1,1,1,0,0,436207616,74,0
288.1,soak,379,0x03400000,1,1,1,0,0,437256192,74,0
288.8,concurrent,380,0x01400000,0,1,1,1506,1,438304768,75,0
289.3,verify-A,380,0x01400000,0,1,1,0,1,439353344,76,0
290.0,soak,381,0x03000000,1,1,1,0,0,440401920,76,0
290.7,soak,382,0x01000000,1,1,1,0,0,441450496,76,0
291.4,soak,383,0x02C00000,1,1,1,0,0,442499072,76,0
292.1,soak,384,0x00C00000,1,1,1,0,0,443547648,76,0
292.8,soak,385,0x02800000,1,1,1,0,0,444596224,76,0
293.5,soak,386,0x00800000,1,1,1,0,0,445644800,76,0
294.3,soak,387,0x02400000,1,1,1,0,0,446693376,76,0
295.0,soak,388,0x00400000,1,1,1,0,0,447741952,76,0
295.7,soak,389,0x02000000,1,1,1,0,0,448790528,76,0
296.3,concurrent,390,0x00000000,0,1,1,1497,1,449839104,77,0
296.9,verify-A,390,0x00000000,0,1,1,0,1,450887680,78,0
297.6,soak,391,0x01C00000,1,1,1,0,0,451936256,78,0
298.3,soak,392,0x03800000,1,1,1,0,0,452984832,78,0
299.0,soak,393,0x01800000,1,1,1,0,0,454033408,78,0
299.7,soak,394,0x03400000,1,1,1,0,0,455081984,78,0
300.4,soak,395,0x01400000,1,1,1,0,0,456130560,78,0
302.8,eye,395,0x00000000,1,1,1,0,0,456130560,78,0
303.5,soak,396,0x03000000,1,1,1,0,0,457179136,78,0
304.2,soak,397,0x01000000,1,1,1,0,0,458227712,78,0
304.9,soak,398,0x02C00000,1,1,1,0,0,459276288,78,0
305.6,soak,399,0x00C00000,1,1,1,0,0,460324864,78,0
306.3,concurrent,400,0x02800000,0,1,1,1517,1,461373440,79,0
306.8,verify-A,400,0x02800000,0,1,1,0,1,462422016,80,0
307.6,soak,401,0x00800000,1,1,1,0,0,463470592,80,0
308.3,soak,402,0x02400000,1,1,1,0,0,464519168,80,0
309.0,soak,403,0x00400000,1,1,1,0,0,465567744,80,0
309.7,soak,404,0x02000000,1,1,1,0,0,466616320,80,0
310.4,soak,405,0x00000000,1,1,1,0,0,467664896,80,0
311.1,soak,406,0x01C00000,1,1,1,0,0,468713472,80,0
311.8,soak,407,0x03800000,1,1,1,0,0,469762048,80,0
312.5,soak,408,0x01800000,1,1,1,0,0,470810624,80,0
313.3,soak,409,0x03400000,1,1,1,0,0,471859200,80,0
313.9,concurrent,410,0x01400000,0,1,1,1507,1,472907776,81,0
314.5,verify-A,410,0x01400000,0,1,1,0,1,473956352,82,0
315.2,soak,411,0x03000000,1,1,1,0,0,475004928,82,0
315.9,soak,412,0x01000000,1,1,1,0,0,476053504,82,0
316.6,soak,413,0x02C00000,1,1,1,0,0,477102080,82,0
317.3,soak,414,0x00C00000,1,1,1,0,0,478150656,82,0
318.0,soak,415,0x02800000,1,1,1,0,0,479199232,82,0
318.7,soak,416,0x00800000,1,1,1,0,0,480247808,82,0
319.4,soak,417,0x02400000,1,1,1,0,0,481296384,82,0
320.1,soak,418,0x00400000,1,1,1,0,0,482344960,82,0
320.8,soak,419,0x02000000,1,1,1,0,0,483393536,82,0
321.5,concurrent,420,0x00000000,0,1,1,1500,1,484442112,83,0
322.0,verify-A,420,0x00000000,0,1,1,0,1,485490688,84,0
322.7,soak,421,0x01C00000,1,1,1,0,0,486539264,84,0
323.4,soak,422,0x03800000,1,1,1,0,0,487587840,84,0
324.1,soak,423,0x01800000,1,1,1,0,0,488636416,84,0
324.9,soak,424,0x03400000,1,1,1,0,0,489684992,84,0
325.6,soak,425,0x01400000,1,1,1,0,0,490733568,84,0
326.3,soak,426,0x03000000,1,1,1,0,0,491782144,84,0
327.0,soak,427,0x01000000,1,1,1,0,0,492830720,84,0
327.7,soak,428,0x02C00000,1,1,1,0,0,493879296,84,0
328.4,soak,429,0x00C00000,1,1,1,0,0,494927872,84,0
329.0,concurrent,430,0x02800000,0,1,1,1513,1,495976448,85,0
329.6,verify-A,430,0x02800000,0,1,1,0,1,497025024,86,0
330.3,soak,431,0x00800000,1,1,1,0,0,498073600,86,0
331.0,soak,432,0x02400000,1,1,1,0,0,499122176,86,0
331.7,soak,433,0x00400000,1,1,1,0,0,500170752,86,0
332.4,soak,434,0x02000000,1,1,1,0,0,501219328,86,0
333.1,soak,435,0x00000000,1,1,1,0,0,502267904,86,0
333.8,soak,436,0x01C00000,1,1,1,0,0,503316480,86,0
334.5,soak,437,0x03800000,1,1,1,0,0,504365056,86,0
335.2,soak,438,0x01800000,1,1,1,0,0,505413632,86,0
336.0,soak,439,0x03400000,1,1,1,0,0,506462208,86,0
336.6,concurrent,440,0x01400000,0,1,1,1497,1,507510784,87,0
337.2,verify-A,440,0x01400000,0,1,1,0,1,508559360,88,0
337.9,soak,441,0x03000000,1,1,1,0,0,509607936,88,0
338.6,soak,442,0x01000000,1,1,1,0,0,510656512,88,0
339.3,soak,443,0x02C00000,1,1,1,0,0,511705088,88,0
340.0,soak,444,0x00C00000,1,1,1,0,0,512753664,88,0
340.7,soak,445,0x02800000,1,1,1,0,0,513802240,88,0
341.4,soak,446,0x00800000,1,1,1,0,0,514850816,88,0
342.1,soak,447,0x02400000,1,1,1,0,0,515899392,88,0
342.8,soak,448,0x00400000,1,1,1,0,0,516947968,88,0
343.6,soak,449,0x02000000,1,1,1,0,0,517996544,88,0
344.2,concurrent,450,0x00000000,0,1,1,1497,1,519045120,89,0
344.8,verify-A,450,0x00000000,0,1,1,0,1,520093696,90,0
345.5,soak,451,0x01C00000,1,1,1,0,0,521142272,90,0
346.2,soak,452,0x03800000,1,1,1,0,0,522190848,90,0
346.9,soak,453,0x01800000,1,1,1,0,0,523239424,90,0
347.6,soak,454,0x03400000,1,1,1,0,0,524288000,90,0
348.3,soak,455,0x01400000,1,1,1,0,0,525336576,90,0
349.0,soak,456,0x03000000,1,1,1,0,0,526385152,90,0
349.7,soak,457,0x01000000,1,1,1,0,0,527433728,90,0
350.4,soak,458,0x02C00000,1,1,1,0,0,528482304,90,0
351.1,soak,459,0x00C00000,1,1,1,0,0,529530880,90,0
351.8,concurrent,460,0x02800000,0,1,1,1517,1,530579456,91,0
352.3,verify-A,460,0x02800000,0,1,1,0,1,531628032,92,0
353.0,soak,461,0x00800000,1,1,1,0,0,532676608,92,0
353.7,soak,462,0x02400000,1,1,1,0,0,533725184,92,0
354.4,soak,463,0x00400000,1,1,1,0,0,534773760,92,0
355.1,soak,464,0x02000000,1,1,1,0,0,535822336,92,0
355.8,soak,465,0x00000000,1,1,1,0,0,536870912,92,0
356.5,soak,466,0x01C00000,1,1,1,0,0,537919488,92,0
357.3,soak,467,0x03800000,1,1,1,0,0,538968064,92,0
358.0,soak,468,0x01800000,1,1,1,0,0,540016640,92,0
358.7,soak,469,0x03400000,1,1,1,0,0,541065216,92,0
359.3,concurrent,470,0x01400000,0,1,1,1502,1,542113792,93,0
359.9,verify-A,470,0x01400000,0,1,1,0,1,543162368,94,0
360.6,soak,471,0x03000000,1,1,1,0,0,544210944,94,0
361.3,soak,472,0x01000000,1,1,1,0,0,545259520,94,0
362.0,soak,473,0x02C00000,1,1,1,0,0,546308096,94,0
362.7,soak,474,0x00C00000,1,1,1,0,0,547356672,94,0
363.4,soak,475,0x02800000,1,1,1,0,0,548405248,94,0
364.1,soak,476,0x00800000,1,1,1,0,0,549453824,94,0
364.8,soak,477,0x02400000,1,1,1,0,0,550502400,94,0
365.5,soak,478,0x00400000,1,1,1,0,0,551550976,94,0
366.3,soak,479,0x02000000,1,1,1,0,0,552599552,94,0
366.9,concurrent,480,0x00000000,0,1,1,1515,1,553648128,95,0
367.5,verify-A,480,0x00000000,0,1,1,0,1,554696704,96,0
368.2,soak,481,0x01C00000,1,1,1,0,0,555745280,96,0
368.9,soak,482,0x03800000,1,1,1,0,0,556793856,96,0
369.6,soak,483,0x01800000,1,1,1,0,0,557842432,96,0
370.3,soak,484,0x03400000,1,1,1,0,0,558891008,96,0
371.0,soak,485,0x01400000,1,1,1,0,0,559939584,96,0
371.7,soak,486,0x03000000,1,1,1,0,0,560988160,96,0
372.4,soak,487,0x01000000,1,1,1,0,0,562036736,96,0
373.2,soak,488,0x02C00000,1,1,1,0,0,563085312,96,0
373.9,soak,489,0x00C00000,1,1,1,0,0,564133888,96,0
374.5,concurrent,490,0x02800000,0,1,1,1499,1,565182464,97,0
375.1,verify-A,490,0x02800000,0,1,1,0,1,566231040,98,0
375.8,soak,491,0x00800000,1,1,1,0,0,567279616,98,0
376.5,soak,492,0x02400000,1,1,1,0,0,568328192,98,0
377.2,soak,493,0x00400000,1,1,1,0,0,569376768,98,0
377.9,soak,494,0x02000000,1,1,1,0,0,570425344,98,0
378.6,soak,495,0x00000000,1,1,1,0,0,571473920,98,0
379.3,soak,496,0x01C00000,1,1,1,0,0,572522496,98,0
380.0,soak,497,0x03800000,1,1,1,0,0,573571072,98,0
380.7,soak,498,0x01800000,1,1,1,0,0,574619648,98,0
381.4,soak,499,0x03400000,1,1,1,0,0,575668224,98,0
382.1,concurrent,500,0x01400000,0,1,1,1502,1,576716800,99,0
382.7,verify-A,500,0x01400000,0,1,1,0,1,577765376,100,0
383.4,soak,501,0x03000000,1,1,1,0,0,578813952,100,0
384.1,soak,502,0x01000000,1,1,1,0,0,579862528,100,0
384.8,soak,503,0x02C00000,1,1,1,0,0,580911104,100,0
385.5,soak,504,0x00C00000,1,1,1,0,0,581959680,100,0
386.2,soak,505,0x02800000,1,1,1,0,0,583008256,100,0
386.9,soak,506,0x00800000,1,1,1,0,0,584056832,100,0
387.6,soak,507,0x02400000,1,1,1,0,0,585105408,100,0
388.3,soak,508,0x00400000,1,1,1,0,0,586153984,100,0
389.0,soak,509,0x02000000,1,1,1,0,0,587202560,100,0
389.7,concurrent,510,0x00000000,0,1,1,1496,1,588251136,101,0
390.3,verify-A,510,0x00000000,0,1,1,0,1,589299712,102,0
391.0,soak,511,0x01C00000,1,1,1,0,0,590348288,102,0
391.7,soak,512,0x03800000,1,1,1,0,0,591396864,102,0
392.4,soak,513,0x01800000,1,1,1,0,0,592445440,102,0
393.1,soak,514,0x03400000,1,1,1,0,0,593494016,102,0
393.8,soak,515,0x01400000,1,1,1,0,0,594542592,102,0
394.5,soak,516,0x03000000,1,1,1,0,0,595591168,102,0
395.2,soak,517,0x01000000,1,1,1,0,0,596639744,102,0
396.0,soak,518,0x02C00000,1,1,1,0,0,597688320,102,0
396.7,soak,519,0x00C00000,1,1,1,0,0,598736896,102,0
397.3,concurrent,520,0x02800000,0,1,1,1517,1,599785472,103,0
397.9,verify-A,520,0x02800000,0,1,1,0,1,600834048,104,0
398.6,soak,521,0x00800000,1,1,1,0,0,601882624,104,0
399.3,soak,522,0x02400000,1,1,1,0,0,602931200,104,0
400.0,soak,523,0x00400000,1,1,1,0,0,603979776,104,0
400.7,soak,524,0x02000000,1,1,1,0,0,605028352,104,0
401.4,soak,525,0x00000000,1,1,1,0,0,606076928,104,0
402.1,soak,526,0x01C00000,1,1,1,0,0,607125504,104,0
402.8,soak,527,0x03800000,1,1,1,0,0,608174080,104,0
403.5,soak,528,0x01800000,1,1,1,0,0,609222656,104,0
404.2,soak,529,0x03400000,1,1,1,0,0,610271232,104,0
404.9,concurrent,530,0x01400000,0,1,1,1496,1,611319808,105,0
405.5,verify-A,530,0x01400000,0,1,1,0,1,612368384,106,0
406.2,soak,531,0x03000000,1,1,1,0,0,613416960,106,0
406.9,soak,532,0x01000000,1,1,1,0,0,614465536,106,0
407.6,soak,533,0x02C00000,1,1,1,0,0,615514112,106,0
408.3,soak,534,0x00C00000,1,1,1,0,0,616562688,106,0
409.0,soak,535,0x02800000,1,1,1,0,0,617611264,106,0
409.7,soak,536,0x00800000,1,1,1,0,0,618659840,106,0
410.4,soak,537,0x02400000,1,1,1,0,0,619708416,106,0
411.1,soak,538,0x00400000,1,1,1,0,0,620756992,106,0
411.8,soak,539,0x02000000,1,1,1,0,0,621805568,106,0
412.5,concurrent,540,0x00000000,0,1,1,1496,1,622854144,107,0
413.0,verify-A,540,0x00000000,0,1,1,0,1,623902720,108,0
413.7,soak,541,0x01C00000,1,1,1,0,0,624951296,108,0
414.4,soak,542,0x03800000,1,1,1,0,0,625999872,108,0
415.1,soak,543,0x01800000,1,1,1,0,0,627048448,108,0
415.8,soak,544,0x03400000,1,1,1,0,0,628097024,108,0
416.5,soak,545,0x01400000,1,1,1,0,0,629145600,108,0
417.2,soak,546,0x03000000,1,1,1,0,0,630194176,108,0
417.9,soak,547,0x01000000,1,1,1,0,0,631242752,108,0
418.6,soak,548,0x02C00000,1,1,1,0,0,632291328,108,0
419.3,soak,549,0x00C00000,1,1,1,0,0,633339904,108,0
420.0,concurrent,550,0x02800000,0,1,1,1511,1,634388480,109,0
420.6,verify-A,550,0x02800000,0,1,1,0,1,635437056,110,0
421.3,soak,551,0x00800000,1,1,1,0,0,636485632,110,0
422.0,soak,552,0x02400000,1,1,1,0,0,637534208,110,0
422.7,soak,553,0x00400000,1,1,1,0,0,638582784,110,0
423.4,soak,554,0x02000000,1,1,1,0,0,639631360,110,0
424.1,soak,555,0x00000000,1,1,1,0,0,640679936,110,0
424.8,soak,556,0x01C00000,1,1,1,0,0,641728512,110,0
425.6,soak,557,0x03800000,1,1,1,0,0,642777088,110,0
426.3,soak,558,0x01800000,1,1,1,0,0,643825664,110,0
427.0,soak,559,0x03400000,1,1,1,0,0,644874240,110,0
427.6,concurrent,560,0x01400000,0,1,1,1489,1,645922816,111,0
428.2,verify-A,560,0x01400000,0,1,1,0,1,646971392,112,0
428.9,soak,561,0x03000000,1,1,1,0,0,648019968,112,0
429.6,soak,562,0x01000000,1,1,1,0,0,649068544,112,0
430.3,soak,563,0x02C00000,1,1,1,0,0,650117120,112,0
431.0,soak,564,0x00C00000,1,1,1,0,0,651165696,112,0
431.7,soak,565,0x02800000,1,1,1,0,0,652214272,112,0
432.4,soak,566,0x00800000,1,1,1,0,0,653262848,112,0
433.2,soak,567,0x02400000,1,1,1,0,0,654311424,112,0
433.9,soak,568,0x00400000,1,1,1,0,0,655360000,112,0
434.6,soak,569,0x02000000,1,1,1,0,0,656408576,112,0
435.2,concurrent,570,0x00000000,0,1,1,1496,1,657457152,113,0
435.8,verify-A,570,0x00000000,0,1,1,0,1,658505728,114,0
436.5,soak,571,0x01C00000,1,1,1,0,0,659554304,114,0
437.2,soak,572,0x03800000,1,1,1,0,0,660602880,114,0
437.9,soak,573,0x01800000,1,1,1,0,0,661651456,114,0
438.6,soak,574,0x03400000,1,1,1,0,0,662700032,114,0
439.3,soak,575,0x01400000,1,1,1,0,0,663748608,114,0
440.0,soak,576,0x03000000,1,1,1,0,0,664797184,114,0
440.7,soak,577,0x01000000,1,1,1,0,0,665845760,114,0
441.4,soak,578,0x02C00000,1,1,1,0,0,666894336,114,0
442.1,soak,579,0x00C00000,1,1,1,0,0,667942912,114,0
442.8,concurrent,580,0x02800000,0,1,1,1510,1,668991488,115,0
443.3,verify-A,580,0x02800000,0,1,1,0,1,670040064,116,0
444.0,soak,581,0x00800000,1,1,1,0,0,671088640,116,0
444.8,soak,582,0x02400000,1,1,1,0,0,672137216,116,0
445.5,soak,583,0x00400000,1,1,1,0,0,673185792,116,0
446.2,soak,584,0x02000000,1,1,1,0,0,674234368,116,0
446.9,soak,585,0x00000000,1,1,1,0,0,675282944,116,0
447.6,soak,586,0x01C00000,1,1,1,0,0,676331520,116,0
448.3,soak,587,0x03800000,1,1,1,0,0,677380096,116,0
449.0,soak,588,0x01800000,1,1,1,0,0,678428672,116,0
449.7,soak,589,0x03400000,1,1,1,0,0,679477248,116,0
450.4,concurrent,590,0x01400000,0,1,1,1497,1,680525824,117,0
450.9,verify-A,590,0x01400000,0,1,1,0,1,681574400,118,0
451.6,soak,591,0x03000000,1,1,1,0,0,682622976,118,0
452.4,soak,592,0x01000000,1,1,1,0,0,683671552,118,0
453.1,soak,593,0x02C00000,1,1,1,0,0,684720128,118,0
453.8,soak,594,0x00C00000,1,1,1,0,0,685768704,118,0
454.5,soak,595,0x02800000,1,1,1,0,0,686817280,118,0
455.2,soak,596,0x00800000,1,1,1,0,0,687865856,118,0
455.9,soak,597,0x02400000,1,1,1,0,0,688914432,118,0
456.6,soak,598,0x00400000,1,1,1,0,0,689963008,118,0
457.3,soak,599,0x02000000,1,1,1,0,0,691011584,118,0
458.0,concurrent,600,0x00000000,0,1,1,1506,1,692060160,119,0
458.6,verify-A,600,0x00000000,0,1,1,0,1,693108736,120,0
459.3,soak,601,0x01C00000,1,1,1,0,0,694157312,120,0
460.0,soak,602,0x03800000,1,1,1,0,0,695205888,120,0
460.7,soak,603,0x01800000,1,1,1,0,0,696254464,120,0
461.4,soak,604,0x03400000,1,1,1,0,0,697303040,120,0
462.1,soak,605,0x01400000,1,1,1,0,0,698351616,120,0
462.8,soak,606,0x03000000,1,1,1,0,0,699400192,120,0
463.5,soak,607,0x01000000,1,1,1,0,0,700448768,120,0
464.2,soak,608,0x02C00000,1,1,1,0,0,701497344,120,0
464.9,soak,609,0x00C00000,1,1,1,0,0,702545920,120,0
465.6,concurrent,610,0x02800000,0,1,1,1510,1,703594496,121,0
466.1,verify-A,610,0x02800000,0,1,1,0,1,704643072,122,0
466.8,soak,611,0x00800000,1,1,1,0,0,705691648,122,0
467.5,soak,612,0x02400000,1,1,1,0,0,706740224,122,0
468.2,soak,613,0x00400000,1,1,1,0,0,707788800,122,0
468.9,soak,614,0x02000000,1,1,1,0,0,708837376,122,0
469.6,soak,615,0x00000000,1,1,1,0,0,709885952,122,0
470.4,soak,616,0x01C00000,1,1,1,0,0,710934528,122,0
471.1,soak,617,0x03800000,1,1,1,0,0,711983104,122,0
471.8,soak,618,0x01800000,1,1,1,0,0,713031680,122,0
472.5,soak,619,0x03400000,1,1,1,0,0,714080256,122,0
473.1,concurrent,620,0x01400000,0,1,1,1508,1,715128832,123,0
473.7,verify-A,620,0x01400000,0,1,1,0,1,716177408,124,0
474.4,soak,621,0x03000000,1,1,1,0,0,717225984,124,0
475.1,soak,622,0x01000000,1,1,1,0,0,718274560,124,0
475.8,soak,623,0x02C00000,1,1,1,0,0,719323136,124,0
476.5,soak,624,0x00C00000,1,1,1,0,0,720371712,124,0
477.2,soak,625,0x02800000,1,1,1,0,0,721420288,124,0
477.9,soak,626,0x00800000,1,1,1,0,0,722468864,124,0
478.6,soak,627,0x02400000,1,1,1,0,0,723517440,124,0
479.3,soak,628,0x00400000,1,1,1,0,0,724566016,124,0
480.0,soak,629,0x02000000,1,1,1,0,0,725614592,124,0
480.7,concurrent,630,0x00000000,0,1,1,1495,1,726663168,125,0
481.3,verify-A,630,0x00000000,0,1,1,0,1,727711744,126,0
482.0,soak,631,0x01C00000,1,1,1,0,0,728760320,126,0
482.7,soak,632,0x03800000,1,1,1,0,0,729808896,126,0
483.4,soak,633,0x01800000,1,1,1,0,0,730857472,126,0
484.1,soak,634,0x03400000,1,1,1,0,0,731906048,126,0
484.9,soak,635,0x01400000,1,1,1,0,0,732954624,126,0
485.6,soak,636,0x03000000,1,1,1,0,0,734003200,126,0
486.3,soak,637,0x01000000,1,1,1,0,0,735051776,126,0
487.0,soak,638,0x02C00000,1,1,1,0,0,736100352,126,0
487.7,soak,639,0x00C00000,1,1,1,0,0,737148928,126,0
488.4,concurrent,640,0x02800000,0,1,1,1501,1,738197504,127,0
488.9,verify-A,640,0x02800000,0,1,1,0,1,739246080,128,0
489.6,soak,641,0x00800000,1,1,1,0,0,740294656,128,0
490.3,soak,642,0x02400000,1,1,1,0,0,741343232,128,0
491.0,soak,643,0x00400000,1,1,1,0,0,742391808,128,0
491.7,soak,644,0x02000000,1,1,1,0,0,743440384,128,0
492.4,soak,645,0x00000000,1,1,1,0,0,744488960,128,0
493.1,soak,646,0x01C00000,1,1,1,0,0,745537536,128,0
493.8,soak,647,0x03800000,1,1,1,0,0,746586112,128,0
494.5,soak,648,0x01800000,1,1,1,0,0,747634688,128,0
495.3,soak,649,0x03400000,1,1,1,0,0,748683264,128,0
495.9,concurrent,650,0x01400000,0,1,1,1508,1,749731840,129,0
496.5,verify-A,650,0x01400000,0,1,1,0,1,750780416,130,0
497.2,soak,651,0x03000000,1,1,1,0,0,751828992,130,0
497.9,soak,652,0x01000000,1,1,1,0,0,752877568,130,0
498.6,soak,653,0x02C00000,1,1,1,0,0,753926144,130,0
499.3,soak,654,0x00C00000,1,1,1,0,0,754974720,130,0
500.0,soak,655,0x02800000,1,1,1,0,0,756023296,130,0
500.7,soak,656,0x00800000,1,1,1,0,0,757071872,130,0
501.4,soak,657,0x02400000,1,1,1,0,0,758120448,130,0
502.1,soak,658,0x00400000,1,1,1,0,0,759169024,130,0
502.8,soak,659,0x02000000,1,1,1,0,0,760217600,130,0
503.5,concurrent,660,0x00000000,0,1,1,1494,1,761266176,131,0
504.1,verify-A,660,0x00000000,0,1,1,0,1,762314752,132,0
504.8,soak,661,0x01C00000,1,1,1,0,0,763363328,132,0
505.5,soak,662,0x03800000,1,1,1,0,0,764411904,132,0
506.2,soak,663,0x01800000,1,1,1,0,0,765460480,132,0
506.9,soak,664,0x03400000,1,1,1,0,0,766509056,132,0
507.6,soak,665,0x01400000,1,1,1,0,0,767557632,132,0
508.3,soak,666,0x03000000,1,1,1,0,0,768606208,132,0
509.0,soak,667,0x01000000,1,1,1,0,0,769654784,132,0
509.7,soak,668,0x02C00000,1,1,1,0,0,770703360,132,0
510.4,soak,669,0x00C00000,1,1,1,0,0,771751936,132,0
511.1,concurrent,670,0x02800000,0,1,1,1500,1,772800512,133,0
511.7,verify-A,670,0x02800000,0,1,1,0,1,773849088,134,0
512.4,soak,671,0x00800000,1,1,1,0,0,774897664,134,0
513.1,soak,672,0x02400000,1,1,1,0,0,775946240,134,0
513.8,soak,673,0x00400000,1,1,1,0,0,776994816,134,0
514.5,soak,674,0x02000000,1,1,1,0,0,778043392,134,0
515.2,soak,675,0x00000000,1,1,1,0,0,779091968,134,0
515.9,soak,676,0x01C00000,1,1,1,0,0,780140544,134,0
516.6,soak,677,0x03800000,1,1,1,0,0,781189120,134,0
517.3,soak,678,0x01800000,1,1,1,0,0,782237696,134,0
518.0,soak,679,0x03400000,1,1,1,0,0,783286272,134,0
518.7,concurrent,680,0x01400000,0,1,1,1494,1,784334848,135,0
519.3,verify-A,680,0x01400000,0,1,1,0,1,785383424,136,0
520.0,soak,681,0x03000000,1,1,1,0,0,786432000,136,0
520.7,soak,682,0x01000000,1,1,1,0,0,787480576,136,0
521.4,soak,683,0x02C00000,1,1,1,0,0,788529152,136,0
522.1,soak,684,0x00C00000,1,1,1,0,0,789577728,136,0
522.8,soak,685,0x02800000,1,1,1,0,0,790626304,136,0
523.5,soak,686,0x00800000,1,1,1,0,0,791674880,136,0
524.2,soak,687,0x02400000,1,1,1,0,0,792723456,136,0
524.9,soak,688,0x00400000,1,1,1,0,0,793772032,136,0
525.6,soak,689,0x02000000,1,1,1,0,0,794820608,136,0
526.3,concurrent,690,0x00000000,0,1,1,1498,1,795869184,137,0
526.8,verify-A,690,0x00000000,0,1,1,0,1,796917760,138,0
527.5,soak,691,0x01C00000,1,1,1,0,0,797966336,138,0
528.2,soak,692,0x03800000,1,1,1,0,0,799014912,138,0
529.0,soak,693,0x01800000,1,1,1,0,0,800063488,138,0
529.7,soak,694,0x03400000,1,1,1,0,0,801112064,138,0
530.4,soak,695,0x01400000,1,1,1,0,0,802160640,138,0
531.1,soak,696,0x03000000,1,1,1,0,0,803209216,138,0
531.8,soak,697,0x01000000,1,1,1,0,0,804257792,138,0
532.5,soak,698,0x02C00000,1,1,1,0,0,805306368,138,0
533.2,soak,699,0x00C00000,1,1,1,0,0,806354944,138,0
533.9,concurrent,700,0x02800000,0,1,1,1499,1,807403520,139,0
534.5,verify-A,700,0x02800000,0,1,1,0,1,808452096,140,0
535.2,soak,701,0x00800000,1,1,1,0,0,809500672,140,0
535.9,soak,702,0x02400000,1,1,1,0,0,810549248,140,0
536.6,soak,703,0x00400000,1,1,1,0,0,811597824,140,0
537.3,soak,704,0x02000000,1,1,1,0,0,812646400,140,0
538.0,soak,705,0x00000000,1,1,1,0,0,813694976,140,0
538.7,soak,706,0x01C00000,1,1,1,0,0,814743552,140,0
539.5,soak,707,0x03800000,1,1,1,0,0,815792128,140,0
540.2,soak,708,0x01800000,1,1,1,0,0,816840704,140,0
540.9,soak,709,0x03400000,1,1,1,0,0,817889280,140,0
541.6,concurrent,710,0x01400000,0,1,1,1513,1,818937856,141,0
542.1,verify-A,710,0x01400000,0,1,1,0,1,819986432,142,0
542.8,soak,711,0x03000000,1,1,1,0,0,821035008,142,0
543.5,soak,712,0x01000000,1,1,1,0,0,822083584,142,0
544.2,soak,713,0x02C00000,1,1,1,0,0,823132160,142,0
544.9,soak,714,0x00C00000,1,1,1,0,0,824180736,142,0
545.6,soak,715,0x02800000,1,1,1,0,0,825229312,142,0
546.3,soak,716,0x00800000,1,1,1,0,0,826277888,142,0
547.0,soak,717,0x02400000,1,1,1,0,0,827326464,142,0
547.7,soak,718,0x00400000,1,1,1,0,0,828375040,142,0
548.4,soak,719,0x02000000,1,1,1,0,0,829423616,142,0
549.1,concurrent,720,0x00000000,0,1,1,1500,1,830472192,143,0
549.7,verify-A,720,0x00000000,0,1,1,0,1,831520768,144,0
550.4,soak,721,0x01C00000,1,1,1,0,0,832569344,144,0
551.1,soak,722,0x03800000,1,1,1,0,0,833617920,144,0
551.8,soak,723,0x01800000,1,1,1,0,0,834666496,144,0
552.5,soak,724,0x03400000,1,1,1,0,0,835715072,144,0
553.2,soak,725,0x01400000,1,1,1,0,0,836763648,144,0
553.9,soak,726,0x03000000,1,1,1,0,0,837812224,144,0
554.6,soak,727,0x01000000,1,1,1,0,0,838860800,144,0
555.3,soak,728,0x02C00000,1,1,1,0,0,839909376,144,0
556.0,soak,729,0x00C00000,1,1,1,0,0,840957952,144,0
556.7,concurrent,730,0x02800000,0,1,1,1513,1,842006528,145,0
557.2,verify-A,730,0x02800000,0,1,1,0,1,843055104,146,0
557.9,soak,731,0x00800000,1,1,1,0,0,844103680,146,0
558.7,soak,732,0x02400000,1,1,1,0,0,845152256,146,0
559.4,soak,733,0x00400000,1,1,1,0,0,846200832,146,0
560.1,soak,734,0x02000000,1,1,1,0,0,847249408,146,0
560.8,soak,735,0x00000000,1,1,1,0,0,848297984,146,0
561.5,soak,736,0x01C00000,1,1,1,0,0,849346560,146,0
562.2,soak,737,0x03800000,1,1,1,0,0,850395136,146,0
562.9,soak,738,0x01800000,1,1,1,0,0,851443712,146,0
563.6,soak,739,0x03400000,1,1,1,0,0,852492288,146,0
564.3,concurrent,740,0x01400000,0,1,1,1497,1,853540864,147,0
564.8,verify-A,740,0x01400000,0,1,1,0,1,854589440,148,0
565.5,soak,741,0x03000000,1,1,1,0,0,855638016,148,0
566.2,soak,742,0x01000000,1,1,1,0,0,856686592,148,0
566.9,soak,743,0x02C00000,1,1,1,0,0,857735168,148,0
567.6,soak,744,0x00C00000,1,1,1,0,0,858783744,148,0
568.3,soak,745,0x02800000,1,1,1,0,0,859832320,148,0
569.1,soak,746,0x00800000,1,1,1,0,0,860880896,148,0
569.8,soak,747,0x02400000,1,1,1,0,0,861929472,148,0
570.5,soak,748,0x00400000,1,1,1,0,0,862978048,148,0
571.2,soak,749,0x02000000,1,1,1,0,0,864026624,148,0
571.9,concurrent,750,0x00000000,0,1,1,1501,1,865075200,149,0
572.4,verify-A,750,0x00000000,0,1,1,0,1,866123776,150,0
573.1,soak,751,0x01C00000,1,1,1,0,0,867172352,150,0
