Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/w_rd_dbg_actual[63:0],u_harness/w_rd_dbg_expected[63:0],u_harness/w_rd_dbg_mismatch,u_harness/w_rd_dbg_valid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
2228,2228,0,0000008,03,2,2,3,0000000000000000,0,0,2,c5a1a5ba030b62ff,3,1,0000000000000000,2b53168cedf9d1c9,fbe7fffe3d4d38bb,1,1
2229,2229,0,000000c,03,2,2,3,0000000000000000,0,0,2,48f42b318e5eec74,3,1,0000000000000000,ffffffffffffffff,76b27175b018b630,1,1
2230,2230,0,0000010,03,2,2,3,0000000000000000,0,0,2,ea5c82832cf645c6,3,1,0000000000000000,2b53168cedf9d1c9,e14ce2e927e625ac,1,1
2231,2231,0,0000014,03,2,2,3,0000000000000000,0,0,2,67090c08a1a3cb4d,3,1,0000000000000000,ffffffffffffffff,6c196c62aab3ab27,1,1
2232,2232,0,0000018,03,2,2,3,3620000000000000,0,0,2,f0f79f94365d58d1,3,1,0000000000000000,2b53168cedf9d1c9,ceb1c5d0081b0295,1,1
2233,2233,0,000001c,03,2,2,3,362694f5f163525f,0,0,2,7da2111fbb08d65a,3,1,0000000000000000,ffffffffffffffff,43e44b5b854e8c1e,1,1
2234,2234,0,0000020,03,2,2,3,a5ba030b62ff525f,0,0,2,b5a6ccf1730c0bb4,3,1,3620000000000000,2b53168cedf9d1c9,d41ad8c712b01f82,1,1
2235,2235,0,0000024,03,2,2,3,2b318e5eec74c5a1,0,0,2,38f3427afe59853f,3,1,362694f5f163525f,ffffffffffffffff,594f564c9fe59109,1,1
2236,2236,0,0000028,03,2,2,3,82832cf645c648f4,0,0,2,af0dd1e669a716a3,3,1,a5ba030b62ff525f,2b53168cedf9d1c9,914b8ba257e14ce7,1,0
2237,2237,0,000002c,03,2,2,3,0c08a1a3cb4dea5c,0,0,2,22585f6de4f29828,3,1,2b318e5eec74c5a1,2b53168cedf9d1c9,914b8ba257e14ce7,1,0
2238,2238,0,0000030,03,2,2,3,9f94365d58d16709,0,0,2,80f0f6df465a319a,3,1,82832cf645c648f4,2b53168cedf9d1c9,914b8ba257e14ce7,1,0
2239,2239,0,0000034,03,2,2,3,111fbb08d65af0f7,0,0,2,0da57854cb0fbf11,3,1,0c08a1a3cb4dea5c,2b53168cedf9d1c9,914b8ba257e14ce7,1,0
2240,2240,0,0000038,03,2,2,3,ccf1730c0bb47da2,0,0,2,9a5bebc85cf12c8d,3,1,9f94365d58d16709,2b53168cedf9d1c9,1106554ed7ac920b,1,1
2241,2241,0,000003c,03,2,2,3,427afe59853fb5a6,0,0,2,170e6543d1a4a206,3,1,111fbb08d65af0f7,ffffffffffffffff,9c53dbc55af91c80,1,1
2242,2242,0,0000040,03,2,2,3,d1e669a716a338f3,0,0,2,0a525015ccf89750,3,1,ccf1730c0bb47da2,2b53168cedf9d1c9,0bad4859cd078f1c,1,1
2243,2243,0,0000044,03,2,2,3,5f6de4f29828af0d,0,0,2,8707de9e41ad19db,3,1,427afe59853fb5a6,ffffffffffffffff,86f8c6d240520197,1,1
2244,2244,0,0000048,03,2,2,3,f6df465a319a2258,0,0,2,10f94d02d6538a47,3,1,d1e669a716a338f3,2b53168cedf9d1c9,24506f60e2faa825,1,1
2245,2245,0,000004c,03,2,2,3,7854cb0fbf1180f0,0,0,2,9dacc3895b0604cc,3,1,5f6de4f29828af0d,ffffffffffffffff,a905e1eb6faf26ae,1,1
2246,2246,0,0000050,03,2,2,3,ebc85cf12c8d0da5,0,0,2,3f046a3bf9aead7e,3,1,f6df465a319a2258,2b53168cedf9d1c9,3efb7277f851b532,1,1
2247,2247,0,0000054,03,2,2,3,6543d1a4a2069a5b,0,0,2,b251e4b074fb23f5,3,1,7854cb0fbf1180f0,ffffffffffffffff,b3aefcfc75043bb9,1,1
2248,2248,0,0000058,03,2,2,3,5015ccf89750170e,0,0,2,25af772ce305b069,3,1,ebc85cf12c8d0da5,2b53168cedf9d1c9,fbe7fffe3d4d38bb,1,0
2249,2249,0,000005c,03,2,2,3,de9e41ad19db0a52,0,0,2,a8faf9a76e503ee2,3,1,6543d1a4a2069a5b,2b53168cedf9d1c9,fbe7fffe3d4d38bb,1,0
2250,2250,0,0000060,03,2,2,3,4d02d6538a478707,0,0,2,60fe2449a654e30c,3,1,5015ccf89750170e,2b53168cedf9d1c9,fbe7fffe3d4d38bb,1,0
2251,2251,0,0000064,03,2,2,3,c3895b0604cc10f9,0,0,2,edabaac22b016d87,3,1,de9e41ad19db0a52,2b53168cedf9d1c9,fbe7fffe3d4d38bb,1,0
2252,2252,0,0000068,03,2,2,3,6a3bf9aead7e9dac,0,0,2,7a55395ebcfffe1b,3,1,4d02d6538a478707,2b53168cedf9d1c9,7baa2112bd00e657,1,1
2253,2253,0,000006c,03,2,2,3,e4b074fb23f53f04,0,0,2,f700b7d531aa7090,3,1,c3895b0604cc10f9,ffffffffffffffff,f6ffaf99305568dc,1,1
2254,2254,0,0000070,03,2,2,3,772ce305b069b251,0,0,2,55a81e679302d922,3,1,6a3bf9aead7e9dac,2b53168cedf9d1c9,61013c05a7abfb40,1,1
2255,2255,0,0000074,03,2,2,3,f9a76e503ee225af,0,0,2,d8fd90ec1e5757a9,3,1,e4b074fb23f53f04,ffffffffffffffff,ec54b28e2afe75cb,1,1
2256,2256,0,0000078,03,2,2,3,2449a654e30ca8fa,0,0,2,4f03037089a9c435,3,1,772ce305b069b251,2b53168cedf9d1c9,4efc1b3c8856dc79,1,1
2257,2257,0,000007c,03,2,2,3,aac22b016d8760fe,0,0,2,c2568dfb04fc4abe,3,1,f9a76e503ee225af,ffffffffffffffff,c3a995b7050352f2,1,1
2258,2258,0,0000080,03,2,2,3,395ebcfffe1bedab,0,0,2,75bb69dcb311ae99,3,1,2449a654e30ca8fa,2b53168cedf9d1c9,5457062b92fdc16e,1,1
2259,2259,0,0000084,03,2,2,3,b7d531aa70907a55,0,0,2,f8eee7573e442012,3,1,aac22b016d8760fe,ffffffffffffffff,d90288a01fa84fe5,1,1
2260,2260,0,0000088,03,2,2,3,1e679302d922f700,0,0,2,6f1074cba9bab38e,3,1,395ebcfffe1bedab,2b53168cedf9d1c9,1106554ed7ac920b,1,0
2261,2261,0,000008c,03,2,2,3,90ec1e5757a955a8,0,0,2,e245fa4024ef3d05,3,1,b7d531aa70907a55,2b53168cedf9d1c9,1106554ed7ac920b,1,0
2262,2262,0,0000090,03,2,2,3,037089a9c435d8fd,0,0,2,40ed53f2864794b7,3,1,1e679302d922f700,2b53168cedf9d1c9,1106554ed7ac920b,1,0
2263,2263,0,0000094,03,2,2,3,8dfb04fc4abe4f03,0,0,2,cdb8dd790b121a3c,3,1,90ec1e5757a955a8,2b53168cedf9d1c9,1106554ed7ac920b,1,0
2264,2264,0,0000098,03,2,2,3,69dcb311ae99c256,0,0,2,5a464ee59cec89a0,3,1,037089a9c435d8fd,2b53168cedf9d1c9,c45ebdf602f47ab3,1,1
2265,2265,0,000009c,03,2,2,3,e7573e44201275bb,0,0,2,d713c06e11b9072b,3,1,8dfb04fc4abe4f03,ffffffffffffffff,490b337d8fa1f438,1,1
2266,2266,0,00000a0,03,2,2,3,74cba9bab38ef8ee,0,0,2,1f171d80d9bddac5,3,1,69dcb311ae99c256,2b53168cedf9d1c9,def5a0e1185f67a4,1,1
2267,2267,0,00000a4,03,2,2,3,fa4024ef3d056f10,0,0,2,9242930b54e8544e,3,1,e7573e44201275bb,ffffffffffffffff,53a02e6a950ae92f,1,1
2268,2268,0,00000a8,03,2,2,3,53f2864794b7e245,0,0,2,05bc0097c316c7d2,3,1,74cba9bab38ef8ee,2b53168cedf9d1c9,f10887d837a2409d,1,1
2269,2269,0,00000ac,03,2,2,3,dd790b121a3c40ed,0,0,2,88e98e1c4e434959,3,1,fa4024ef3d056f10,ffffffffffffffff,7c5d0953baf7ce16,1,1
2270,2270,0,00000b0,03,2,2,3,4ee59cec89a0cdb8,0,0,2,2a4127aeecebe0eb,3,1,53f2864794b7e245,2b53168cedf9d1c9,eba39acf2d095d8a,1,1
2271,2271,0,00000b4,03,2,2,3,c06e11b9072b5a46,0,0,2,a714a92561be6e60,3,1,dd790b121a3c40ed,ffffffffffffffff,66f61444a05cd301,1,1
2272,2272,0,00000b8,03,2,2,3,1d80d9bddac5d713,0,0,2,30ea3ab9f640fdfc,3,1,4ee59cec89a0cdb8,2b53168cedf9d1c9,7baa2112bd00e657,1,0
2273,2273,0,00000bc,03,2,2,3,930b54e8544e1f17,0,0,2,bdbfb4327b157377,3,1,c06e11b9072b5a46,2b53168cedf9d1c9,7baa2112bd00e657,1,0
2274,2274,0,00000c0,03,2,2,3,0097c316c7d29242,0,0,2,a0e3816466494621,3,1,1d80d9bddac5d713,2b53168cedf9d1c9,7baa2112bd00e657,1,0
2275,2275,0,00000c4,03,2,2,3,8e1c4e43495905bc,0,0,2,2db60fefeb1cc8aa,3,1,930b54e8544e1f17,2b53168cedf9d1c9,7baa2112bd00e657,1,0
2276,2276,0,00000c8,03,2,2,3,27aeecebe0eb88e9,0,0,2,ba489c737ce25b36,3,1,0097c316c7d29242,2b53168cedf9d1c9,aef2c9aa68580eef,1,1
2277,2277,0,00000cc,03,2,2,3,a92561be6e602a41,0,0,2,371d12f8f1b7d5bd,3,1,8e1c4e43495905bc,ffffffffffffffff,23a74721e50d8064,1,1
2278,2278,0,00000d0,03,2,2,3,3ab9f640fdfca714,0,0,2,95b5bb4a531f7c0f,3,1,27aeecebe0eb88e9,2b53168cedf9d1c9,b459d4bd72f313f8,1,1
2279,2279,0,00000d4,03,2,2,3,b4327b15737730ea,0,0,2,18e035c1de4af284,3,1,a92561be6e602a41,ffffffffffffffff,390c5a36ffa69d73,1,1
2280,2280,0,00000d8,03,2,2,3,816466494621bdbf,0,0,2,8f1ea65d49b46118,3,1,3ab9f640fdfca714,2b53168cedf9d1c9,9ba4f3845d0e34c1,1,1
2281,2281,0,00000dc,03,2,2,3,0fefeb1cc8aaa0e3,0,0,2,024b28d6c4e1ef93,3,1,b4327b15737730ea,ffffffffffffffff,16f17d0fd05bba4a,1,1
2282,2282,0,00000e0,03,2,2,3,9c737ce25b362db6,0,0,2,ca4ff5380ce5327d,3,1,816466494621bdbf,2b53168cedf9d1c9,810fee9347a529d6,1,1
2283,2283,0,00000e4,03,2,2,3,12f8f1b7d5bdba48,0,0,2,471a7bb381b0bcf6,3,1,0fefeb1cc8aaa0e3,ffffffffffffffff,0c5a6018caf0a75d,1,1
2284,2284,0,00000e8,03,2,2,3,bb4a531f7c0f371d,0,0,2,d0e4e82f164e2f6a,3,1,9c737ce25b362db6,2b53168cedf9d1c9,c45ebdf602f47ab3,1,0
2285,2285,0,00000ec,03,2,2,3,35c1de4af28495b5,0,0,2,5db166a49b1ba1e1,3,1,12f8f1b7d5bdba48,2b53168cedf9d1c9,c45ebdf602f47ab3,1,0
2286,2286,0,00000f0,03,2,2,3,a65d49b4611818e0,0,0,2,ff19cf1639b30853,3,1,bb4a531f7c0f371d,2b53168cedf9d1c9,c45ebdf602f47ab3,1,0
2287,2287,0,00000f4,03,2,2,3,28d6c4e1ef938f1e,0,0,2,724c419db4e686d8,3,1,35c1de4af28495b5,2b53168cedf9d1c9,c45ebdf602f47ab3,1,0
2288,2288,0,00000f8,03,2,2,3,f5380ce5327d024b,0,0,2,e5b2d20123181544,3,1,a65d49b4611818e0,2b53168cedf9d1c9,bbb7843f7d1d437a,1,1
2289,2289,0,00000fc,03,2,2,3,7bb381b0bcf6ca4f,0,0,2,68e75c8aae4d9bcf,3,1,28d6c4e1ef938f1e,ffffffffffffffff,36e20ab4f048cdf1,1,1
2290,2290,0,0000100,03,2,2,3,e82f164e2f6a471a,0,0,2,8a691a4e4cc3dd0b,3,1,f5380ce5327d024b,2b53168cedf9d1c9,a11c992867b65e6d,1,1
2291,2291,0,0000104,03,2,2,3,66a49b1ba1e1d0e4,0,0,2,073c94c5c1965380,3,1,7bb381b0bcf6ca4f,ffffffffffffffff,2c4917a3eae3d0e6,1,1
2292,2292,0,0000108,03,2,2,3,cf1639b308535db1,0,0,2,90c207595668c01c,3,1,e82f164e2f6a471a,2b53168cedf9d1c9,8ee1be11484b7954,1,1
2293,2293,0,000010c,03,2,2,3,419db4e686d8ff19,0,0,2,1d9789d2db3d4e97,3,1,66a49b1ba1e1d0e4,ffffffffffffffff,03b4309ac51ef7df,1,1
2294,2294,0,0000110,03,2,2,3,d20123181544724c,0,0,2,bf3f20607995e725,3,1,cf1639b308535db1,2b53168cedf9d1c9,944aa30652e06443,1,1
2295,2295,0,0000114,03,2,2,3,5c8aae4d9bcfe5b2,0,0,2,326aaeebf4c069ae,3,1,419db4e686d8ff19,ffffffffffffffff,191f2d8ddfb5eac8,1,1
2296,2296,0,0000118,03,2,2,3,1a4e4cc3dd0b68e7,0,0,2,a5943d77633efa32,3,1,d20123181544724c,2b53168cedf9d1c9,aef2c9aa68580eef,1,0
2297,2297,0,000011c,03,2,2,3,94c5c19653808a69,0,0,2,28c1b3fcee6b74b9,3,1,5c8aae4d9bcfe5b2,2b53168cedf9d1c9,aef2c9aa68580eef,1,0
2298,2298,0,0000120,03,2,2,3,07595668c01c073c,0,0,2,e0c56e12266fa957,3,1,1a4e4cc3dd0b68e7,2b53168cedf9d1c9,aef2c9aa68580eef,1,0
2299,2299,0,0000124,03,2,2,3,89d2db3d4e9790c2,0,0,2,6d90e099ab3a27dc,3,1,94c5c19653808a69,2b53168cedf9d1c9,aef2c9aa68580eef,1,0
2300,2300,0,0000128,03,2,2,3,20607995e7251d97,0,0,2,fa6e73053cc4b440,3,1,07595668c01c073c,2b53168cedf9d1c9,d11bf06317b13726,1,1
2301,2301,0,000012c,03,2,2,3,aeebf4c069aebf3f,0,0,2,773bfd8eb1913acb,3,1,89d2db3d4e9790c2,ffffffffffffffff,5c4e7ee89ae4b9ad,1,1
2302,2302,0,0000130,03,2,2,3,3d77633efa32326a,0,0,2,d593543c13399379,3,1,20607995e7251d97,2b53168cedf9d1c9,cbb0ed740d1a2a31,1,1
2303,2303,0,0000134,03,2,2,3,b3fcee6b74b9a594,0,0,2,58c6dab79e6c1df2,3,1,aeebf4c069aebf3f,ffffffffffffffff,46e563ff804fa4ba,1,1
2304,2304,0,0000138,03,2,2,3,6e12266fa95728c1,0,0,2,cf38492b09928e6e,3,1,3d77633efa32326a,2b53168cedf9d1c9,e44dca4d22e70d08,1,1
2305,2305,0,000013c,03,2,2,3,e099ab3a27dce0c5,0,0,2,426dc7a084c700e5,3,1,b3fcee6b74b9a594,ffffffffffffffff,691844c6afb28383,1,1
2306,2306,0,0000000,00,3,3,3,73053cc4b4406d90,0,0,3,5f31f2f6999b35b3,0,1,6e12266fa95728c1,2b53168cedf9d1c9,fee6d75a384c101f,1,1
2307,2307,0,0000000,00,3,3,3,fd8eb1913acbfa6e,0,0,3,5f31f2f6999b35b3,0,1,e099ab3a27dce0c5,ffffffffffffffff,73b359d1b5199e94,1,1
2308,2308,0,000000a,01,3,2,2,543c13399379773b,0,0,3,5f31f2f6999b35b3,0,1,73053cc4b4406d90,2b53168cedf9d1c9,bbb7843f7d1d437a,1,0
2309,2309,0,0000000,00,3,3,3,dab79e6c1df2d593,0,0,3,5f31f2f6999b35b3,0,1,fd8eb1913acbfa6e,2b53168cedf9d1c9,bbb7843f7d1d437a,1,0
2310,2310,0,0000140,03,2,2,3,492b09928e6e58c6,0,0,2,5f31f2f6999b35b3,3,1,543c13399379773b,2b53168cedf9d1c9,bbb7843f7d1d437a,1,0
2311,2311,0,0000144,03,2,2,3,c7a084c700e5cf38,0,0,2,d2647c7d14cebb38,3,1,dab79e6c1df2d593,2b53168cedf9d1c9,bbb7843f7d1d437a,1,0
2312,2312,0,0000148,03,2,2,3,f2f6999b35b3426d,0,0,2,459aefe1833028a4,3,1,492b09928e6e58c6,2b53168cedf9d1c9,6eef6c87a845abc2,1,1
2313,2313,0,000014c,03,2,2,3,0000000000000004,0,0,2,c8cf616a0e65a62f,3,1,c7a084c700e5cf38,ffffffffffffffff,e3bae20c25102549,1,1
2314,2314,0,0000150,03,2,2,3,0000000000000000,0,0,2,6a67c8d8accd0f9d,3,1,f2f6999b35b3426d,2b53168cedf9d1c9,74447190b2eeb6d5,1,1
2315,2315,0,0000154,03,2,2,3,f2b0000000000000,0,0,2,e732465321988116,3,1,0000000000000004,ffffffffffffffff,f911ff1b3fbb385e,1,1
2316,2316,0,0000158,03,2,2,3,f2f6999b35b35f31,0,0,2,70ccd5cfb666128a,3,1,0000000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2317,2317,0,000015c,03,2,2,3,7c7d14cebb385f31,0,0,2,fd995b443b339c01,3,1,f2b0000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2318,2318,0,0000000,00,3,3,3,efe1833028a4d264,0,0,3,359d86aaf33741ef,0,1,f2f6999b35b35f31,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2319,2319,0,0000000,00,3,3,3,616a0e65a62f459a,0,0,3,359d86aaf33741ef,0,1,7c7d14cebb385f31,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2320,2320,0,0000000,00,3,3,3,c8d8accd0f9dc8cf,0,0,3,359d86aaf33741ef,0,1,efe1833028a4d264,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2321,2321,0,0000000,00,3,3,3,4653219881166a67,0,0,3,359d86aaf33741ef,0,1,616a0e65a62f459a,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2322,2322,0,0000160,03,2,2,3,d5cfb666128ae732,0,0,2,359d86aaf33741ef,3,1,c8d8accd0f9dc8cf,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2323,2323,0,0000164,03,2,2,3,5b443b339c0170cc,0,0,2,b8c808217e62cf64,3,1,4653219881166a67,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2324,2324,0,0000168,03,2,2,3,86aaf33741effd99,0,0,2,2f369bbde99c5cf8,3,1,d5cfb666128ae732,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2325,2325,0,000016c,03,2,2,3,0000000000000000,0,0,2,a263153664c9d273,3,1,5b443b339c0170cc,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2326,2326,0,0000170,03,2,2,3,0000000000000000,0,0,2,00cbbc84c6617bc1,3,1,86aaf33741effd99,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2327,2327,0,0000174,03,2,2,3,86a0000000000000,0,0,2,8d9e320f4b34f54a,3,1,0000000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2328,2328,0,0000178,03,2,2,3,86aaf33741ef359d,0,0,2,1a60a193dcca66d6,3,1,0000000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2329,2329,0,000017c,03,2,2,3,08217e62cf64359d,0,0,2,97352f18519fe85d,3,1,86a0000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2330,2330,0,0000000,00,3,3,3,9bbde99c5cf8b8c8,0,0,3,20d8cb3fe6720c7a,0,1,86aaf33741ef359d,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2331,2331,0,0000000,00,3,3,3,153664c9d2732f36,0,0,3,20d8cb3fe6720c7a,0,1,08217e62cf64359d,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2332,2332,0,0000000,00,3,3,3,bc84c6617bc1a263,0,0,3,20d8cb3fe6720c7a,0,1,9bbde99c5cf8b8c8,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2333,2333,0,0000000,00,3,3,3,320f4b34f54a00cb,0,0,3,20d8cb3fe6720c7a,0,1,153664c9d2732f36,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2334,2334,0,0000180,03,2,2,3,a193dcca66d68d9e,0,0,2,20d8cb3fe6720c7a,3,1,bc84c6617bc1a263,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2335,2335,0,0000184,03,2,2,3,2f18519fe85d1a60,0,0,2,ad8d45b46b2782f1,3,1,320f4b34f54a00cb,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2336,2336,0,0000188,03,2,2,3,cb3fe6720c7a9735,0,0,2,3a73d628fcd9116d,3,1,a193dcca66d68d9e,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2337,2337,0,000018c,03,2,2,3,0000000000000008,0,0,2,b72658a3718c9fe6,3,1,2f18519fe85d1a60,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2338,2338,0,0000190,03,2,2,3,0000000000000000,0,0,2,158ef111d3243654,3,1,cb3fe6720c7a9735,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2339,2339,0,0000194,03,2,2,3,cb30000000000000,0,0,2,98db7f9a5e71b8df,3,1,0000000000000008,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2340,2340,0,0000198,03,2,2,3,cb3fe6720c7a20d8,0,0,2,0f25ec06c98f2b43,3,1,0000000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2341,2341,0,000019c,03,2,2,3,45b46b2782f120d8,0,0,2,8270628d44daa5c8,3,1,cb30000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2342,2342,0,0000000,00,3,3,3,d628fcd9116dad8d,0,0,3,4a74bf638cde7826,0,1,cb3fe6720c7a20d8,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2343,2343,0,0000000,00,3,3,3,58a3718c9fe63a73,0,0,3,4a74bf638cde7826,0,1,45b46b2782f120d8,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2344,2344,0,0000000,00,3,3,3,f111d3243654b726,0,0,3,4a74bf638cde7826,0,1,d628fcd9116dad8d,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2345,2345,0,0000000,00,3,3,3,7f9a5e71b8df158e,0,0,3,4a74bf638cde7826,0,1,58a3718c9fe63a73,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2346,2346,0,00001a0,03,2,2,3,ec06c98f2b4398db,0,0,2,4a74bf638cde7826,3,1,f111d3243654b726,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2347,2347,0,00001a4,03,2,2,3,628d44daa5c80f25,0,0,2,c72131e8018bf6ad,3,1,7f9a5e71b8df158e,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2348,2348,0,00001a8,03,2,2,3,bf638cde78268270,0,0,2,50dfa27496756531,3,1,ec06c98f2b4398db,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2349,2349,0,00001ac,03,2,2,3,0000000000000000,0,0,2,dd8a2cff1b20ebba,3,1,628d44daa5c80f25,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2350,2350,0,00001b0,03,2,2,3,0000000000000000,0,0,2,7f22854db9884208,3,1,bf638cde78268270,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2351,2351,0,00001b4,03,2,2,3,bf20000000000000,0,0,2,f2770bc634ddcc83,3,1,0000000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2352,2352,0,00001b8,03,2,2,3,bf638cde78264a74,0,0,2,6589985aa3235f1f,3,1,0000000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2353,2353,0,00001bc,03,2,2,3,31e8018bf6ad4a74,0,0,2,e8dc16d12e76d194,3,1,bf20000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2354,2354,0,0000000,00,3,3,3,a27496756531c721,0,0,3,f5802387332ae4c2,0,1,bf638cde78264a74,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2355,2355,0,0000000,00,3,3,3,2cff1b20ebba50df,0,0,3,f5802387332ae4c2,0,1,31e8018bf6ad4a74,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2356,2356,0,0000000,00,3,3,3,854db9884208dd8a,0,0,3,f5802387332ae4c2,0,1,a27496756531c721,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2357,2357,0,0000000,00,3,3,3,0bc634ddcc837f22,0,0,3,f5802387332ae4c2,0,1,2cff1b20ebba50df,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2358,2358,0,00001c0,03,2,2,3,985aa3235f1ff277,0,0,2,f5802387332ae4c2,3,1,854db9884208dd8a,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2359,2359,0,00001c4,03,2,2,3,16d12e76d1946589,0,0,2,78d5ad0cbe7f6a49,3,1,0bc634ddcc837f22,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2360,2360,0,00001c8,03,2,2,3,2387332ae4c2e8dc,0,0,2,ef2b3e902981f9d5,3,1,985aa3235f1ff277,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2361,2361,0,00001cc,03,2,2,3,0000000000000000,0,0,2,627eb01ba4d4775e,3,1,16d12e76d1946589,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2362,2362,0,00001d0,03,2,2,3,0000000000000000,0,0,2,c0d619a9067cdeec,3,1,2387332ae4c2e8dc,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2363,2363,0,00001d4,03,2,2,3,2380000000000000,0,0,2,4d8397228b295067,3,1,0000000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2364,2364,0,00001d8,03,2,2,3,2387332ae4c2f580,0,0,2,da7d04be1cd7c3fb,3,1,0000000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2365,2365,0,00001dc,03,2,2,3,ad0cbe7f6a49f580,0,0,2,57288a3591824d70,3,1,2380000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2366,2366,0,0000000,00,3,3,3,3e902981f9d578d5,0,0,3,9f2c57db5986909e,0,1,2387332ae4c2f580,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2367,2367,0,0000000,00,3,3,3,b01ba4d4775eef2b,0,0,3,9f2c57db5986909e,0,1,ad0cbe7f6a49f580,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2368,2368,0,0000000,00,3,3,3,19a9067cdeec627e,0,0,3,9f2c57db5986909e,0,1,3e902981f9d578d5,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2369,2369,0,0000000,00,3,3,3,97228b295067c0d6,0,0,3,9f2c57db5986909e,0,1,b01ba4d4775eef2b,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2370,2370,0,00001e0,03,2,2,3,04be1cd7c3fb4d83,0,0,2,9f2c57db5986909e,3,1,19a9067cdeec627e,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2371,2371,0,00001e4,03,2,2,3,8a3591824d70da7d,0,0,2,1279d950d4d31e15,3,1,97228b295067c0d6,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2372,2372,0,00001e8,03,2,2,3,57db5986909e5728,0,0,2,85874acc432d8d89,3,1,04be1cd7c3fb4d83,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2373,2373,0,00001ec,03,2,2,3,0000000000000000,0,0,2,08d2c447ce780302,3,1,8a3591824d70da7d,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2374,2374,0,00001f0,03,2,2,3,0000000000000000,0,0,2,aa7a6df56cd0aab0,3,1,57db5986909e5728,2b53168cedf9d1c9,8ee1be11484b7954,1,0
2375,2375,0,00001f4,03,2,2,3,5790000000000000,0,0,2,272fe37ee185243b,3,1,0000000000000000,2b53168cedf9d1c9,8ee1be11484b7954,1,0
