Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_op[3:0],u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_rdy,u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_v,u_harness/u_dut/u_ctrl/u_core/u_core/u_dfi/u_rd/r_outstanding[4:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
2121,2121,0,0000000,00,3,3,3,2d00000000000000,0,0,3,a5a02ec8a5a02ecc,0,1,2eb0a5a02eb4a5a0,4,1,0,00
2122,2122,0,0000000,00,3,3,3,2d30a5a02d34a5a0,0,0,3,a5a02ec8a5a02ecc,0,1,00000000000000b0,4,1,0,00
2123,2123,0,0000000,00,3,3,3,2d28a5a02d2ca5a0,0,0,3,a5a02ec8a5a02ecc,0,1,0000000000000000,4,1,1,00
2124,2124,0,0000000,00,3,3,3,2d20a5a02d24a5a0,0,0,3,a5a02ec8a5a02ecc,0,1,0000000000000000,4,1,1,00
2125,2125,0,0000000,00,3,3,3,2d58a5a02d5ca5a0,0,0,3,a5a02ec8a5a02ecc,0,1,0000000000000000,4,1,1,00
2126,2126,0,0000000,00,3,3,3,2d50a5a02d54a5a0,0,0,3,a5a02d48a5a02d4c,0,1,0000000000000000,4,1,1,00
2127,2127,0,0000000,00,3,3,3,2ec8a5a02ecca5a0,0,0,3,a5a02d48a5a02d4c,0,1,0000000000000000,4,1,1,00
2128,2128,0,0000000,00,3,3,3,00000000000000c8,0,0,3,a5a02d48a5a02d4c,0,1,2d00000000000000,4,1,0,00
2129,2129,0,0000124,02,2,2,3,0000000000000000,0,0,2,a5a02d48a5a02d4c,3,1,2d30a5a02d34a5a0,4,1,0,00
2130,2130,0,0000124,03,2,2,3,0000000000000000,0,0,2,a5a02d40a5a02d44,3,1,2d28a5a02d2ca5a0,4,1,0,00
2131,2131,0,0000124,04,2,2,3,0000000000000000,0,0,2,a5a02d78a5a02d7c,3,1,2d20a5a02d24a5a0,4,1,0,00
2132,2132,0,0000124,05,2,2,3,0000000000000000,0,0,2,a5a02d70a5a02d74,3,1,2d58a5a02d5ca5a0,4,1,0,00
2133,2133,0,0000124,06,2,2,3,0000000000000000,0,0,2,a5a02d68a5a02d6c,3,1,2d50a5a02d54a5a0,4,1,0,00
2134,2134,0,0000000,00,3,3,3,2d00000000000000,0,0,3,a5a02ee0a5a02ee4,0,1,2ec8a5a02ecca5a0,4,1,0,00
2135,2135,0,0000000,00,3,3,3,2d48a5a02d4ca5a0,0,0,3,a5a02ee0a5a02ee4,0,1,00000000000000c8,4,1,0,00
2136,2136,0,0000000,00,3,3,3,2d40a5a02d44a5a0,0,0,3,a5a02ee0a5a02ee4,0,1,0000000000000000,4,1,1,00
2137,2137,0,0000000,00,3,3,3,2d78a5a02d7ca5a0,0,0,3,a5a02ee0a5a02ee4,0,1,0000000000000000,4,1,1,00
2138,2138,0,0000000,00,3,3,3,2d70a5a02d74a5a0,0,0,3,a5a02ee0a5a02ee4,0,1,0000000000000000,4,1,1,00
2139,2139,0,0000000,00,3,3,3,2d68a5a02d6ca5a0,0,0,3,a5a02d60a5a02d64,0,1,0000000000000000,4,1,1,00
2140,2140,0,0000000,00,3,3,3,2ee0a5a02ee4a5a0,0,0,3,a5a02d60a5a02d64,0,1,0000000000000000,4,1,1,00
2141,2141,0,0000000,00,3,3,3,00000000000000a0,0,0,3,a5a02d60a5a02d64,0,1,2d00000000000000,4,1,0,00
2142,2142,0,0000124,07,2,2,3,0000000000000000,0,0,2,a5a02d60a5a02d64,3,1,2d48a5a02d4ca5a0,4,1,0,00
2143,2143,0,0000128,00,2,2,3,0000000000000000,0,0,2,a5a02d98a5a02d9c,3,1,2d40a5a02d44a5a0,4,1,0,00
2144,2144,0,0000128,01,2,2,3,0000000000000000,0,0,2,a5a02d90a5a02d94,3,1,2d78a5a02d7ca5a0,4,1,0,00
2145,2145,0,0000128,02,2,2,3,0000000000000000,0,0,2,a5a02d88a5a02d8c,3,1,2d70a5a02d74a5a0,4,1,0,00
2146,2146,0,0000128,03,2,2,3,0000000000000000,0,0,2,a5a02d80a5a02d84,3,1,2d68a5a02d6ca5a0,4,1,0,00
2147,2147,0,0000000,00,3,3,3,2d00000000000000,0,0,3,a5a02d38a5a02d3c,0,1,2ee0a5a02ee4a5a0,4,1,0,00
2148,2148,0,0000000,00,3,3,3,2d60a5a02d64a5a0,0,0,3,a5a02d38a5a02d3c,0,1,00000000000000a0,4,1,0,00
2149,2149,0,0000000,00,3,3,3,2d98a5a02d9ca5a0,0,0,3,a5a02d38a5a02d3c,0,1,0000000000000000,4,1,1,00
2150,2150,0,0000000,00,3,3,3,2d90a5a02d94a5a0,0,0,3,a5a02d38a5a02d3c,0,1,0000000000000000,4,1,1,00
2151,2151,0,0000000,00,3,3,3,2d88a5a02d8ca5a0,0,0,3,a5a02d38a5a02d3c,0,1,0000000000000000,4,1,1,00
2152,2152,0,0000000,00,3,3,3,2d80a5a02d84a5a0,0,0,3,a5a02db8a5a02dbc,0,1,0000000000000000,4,1,1,00
2153,2153,0,0000000,00,3,3,3,2d38a5a02d3ca5a0,0,0,3,a5a02db8a5a02dbc,0,1,0000000000000000,4,1,1,00
2154,2154,0,0000000,00,3,3,3,0000000000000038,0,0,3,a5a02db8a5a02dbc,0,1,2d00000000000000,4,1,0,00
2155,2155,0,0000128,04,2,2,3,0000000000000000,0,0,2,a5a02db8a5a02dbc,3,1,2d60a5a02d64a5a0,4,1,0,00
2156,2156,0,0000128,05,2,2,3,0000000000000000,0,0,2,a5a02db0a5a02db4,3,1,2d98a5a02d9ca5a0,4,1,0,00
2157,2157,0,0000128,06,2,2,3,0000000000000000,0,0,2,a5a02da8a5a02dac,3,1,2d90a5a02d94a5a0,4,1,0,00
2158,2158,0,0000128,07,2,2,3,0000000000000000,0,0,2,a5a02da0a5a02da4,3,1,2d88a5a02d8ca5a0,4,1,0,00
2159,2159,0,000012c,00,2,2,3,0000000000000000,0,0,2,a5a02dd8a5a02ddc,3,1,2d80a5a02d84a5a0,4,1,0,00
2160,2160,0,0000000,00,3,3,3,2c00000000000000,0,0,3,a5a02d50a5a02d54,0,1,2d38a5a02d3ca5a0,4,1,0,00
2161,2161,0,0000000,00,3,3,3,2db8a5a02dbca5a0,0,0,3,a5a02d50a5a02d54,0,1,0000000000000038,4,1,0,00
2162,2162,0,0000000,00,3,3,3,2db0a5a02db4a5a0,0,0,3,a5a02d50a5a02d54,0,1,0000000000000000,4,1,1,00
2163,2163,0,0000000,00,3,3,3,2da8a5a02daca5a0,0,0,3,a5a02d50a5a02d54,0,1,0000000000000000,4,1,1,00
2164,2164,0,0000000,00,3,3,3,2da0a5a02da4a5a0,0,0,3,a5a02d50a5a02d54,0,1,0000000000000000,4,1,1,00
2165,2165,0,0000000,00,3,3,3,2dd8a5a02ddca5a0,0,0,3,a5a02dd0a5a02dd4,0,1,0000000000000000,4,1,1,00
2166,2166,0,0000000,00,3,3,3,2d50a5a02d54a5a0,0,0,3,a5a02dd0a5a02dd4,0,1,0000000000000000,4,1,1,00
2167,2167,0,0000000,00,3,3,3,0000000000000010,0,0,3,a5a02dd0a5a02dd4,0,1,2c00000000000000,4,1,0,00
2168,2168,0,000012c,01,2,2,3,0000000000000000,0,0,2,a5a02dd0a5a02dd4,3,1,2db8a5a02dbca5a0,4,1,0,00
2169,2169,0,000012c,02,2,2,3,0000000000000000,0,0,2,a5a02dc8a5a02dcc,3,1,2db0a5a02db4a5a0,4,1,0,00
2170,2170,0,000012c,03,2,2,3,0000000000000000,0,0,2,a5a02dc0a5a02dc4,3,1,2da8a5a02daca5a0,4,1,0,00
2171,2171,0,000012c,04,2,2,3,0000000000000000,0,0,2,a5a02df8a5a02dfc,3,1,2da0a5a02da4a5a0,4,1,0,00
2172,2172,0,000012c,05,2,2,3,0000000000000000,0,0,2,a5a02df0a5a02df4,3,1,2dd8a5a02ddca5a0,4,1,0,00
2173,2173,0,0000000,00,3,3,3,2d00000000000000,0,0,3,a5a02d68a5a02d6c,0,1,2d50a5a02d54a5a0,4,1,0,00
2174,2174,0,0000000,00,3,3,3,2dd0a5a02dd4a5a0,0,0,3,a5a02d68a5a02d6c,0,1,0000000000000010,4,1,0,00
2175,2175,0,0000000,00,3,3,3,2dc8a5a02dcca5a0,0,0,3,a5a02d68a5a02d6c,0,1,0000000000000000,4,1,1,00
2176,2176,0,0000000,00,3,3,3,2dc0a5a02dc4a5a0,0,0,3,a5a02d68a5a02d6c,0,1,0000000000000000,4,1,1,00
2177,2177,0,0000000,00,3,3,3,2df8a5a02dfca5a0,0,0,3,a5a02d68a5a02d6c,0,1,0000000000000000,4,1,1,00
2178,2178,0,0000000,00,3,3,3,2df0a5a02df4a5a0,0,0,3,a5a02de8a5a02dec,0,1,0000000000000000,4,1,1,00
2179,2179,0,0000000,00,3,3,3,2d68a5a02d6ca5a0,0,0,3,a5a02de8a5a02dec,0,1,0000000000000000,4,1,1,00
2180,2180,0,0000000,00,3,3,3,0000000000000068,0,0,3,a5a02de8a5a02dec,0,1,2d00000000000000,4,1,0,00
2181,2181,0,000012c,06,2,2,3,0000000000000000,0,0,2,a5a02de8a5a02dec,3,1,2dd0a5a02dd4a5a0,4,1,0,00
2182,2182,0,000012c,07,2,2,3,0000000000000000,0,0,2,a5a02de0a5a02de4,3,1,2dc8a5a02dcca5a0,4,1,0,00
2183,2183,0,0000130,00,2,2,3,0000000000000000,0,0,2,a5a02c18a5a02c1c,3,1,2dc0a5a02dc4a5a0,4,1,0,00
2184,2184,0,0000130,01,2,2,3,0000000000000000,0,0,2,a5a02c10a5a02c14,3,1,2df8a5a02dfca5a0,4,1,0,00
2185,2185,0,0000130,02,2,2,3,0000000000000000,0,0,2,a5a02c08a5a02c0c,3,1,2df0a5a02df4a5a0,4,1,0,00
2186,2186,0,0000000,00,3,3,3,2c00000000000000,0,0,3,a5a02d80a5a02d84,0,1,2d68a5a02d6ca5a0,4,1,0,00
2187,2187,0,0000000,00,3,3,3,2de8a5a02deca5a0,0,0,3,a5a02d80a5a02d84,0,1,0000000000000068,4,1,0,00
2188,2188,0,0000000,00,3,3,3,2de0a5a02de4a5a0,0,0,3,a5a02d80a5a02d84,0,1,0000000000000000,4,1,1,00
2189,2189,0,0000000,00,3,3,3,2c18a5a02c1ca5a0,0,0,3,a5a02d80a5a02d84,0,1,0000000000000000,4,1,1,00
2190,2190,0,0000000,00,3,3,3,2c10a5a02c14a5a0,0,0,3,a5a02d80a5a02d84,0,1,0000000000000000,4,1,1,00
2191,2191,0,0000000,00,3,3,3,2c08a5a02c0ca5a0,0,0,3,a5a02c00a5a02c04,0,1,0000000000000000,4,1,1,00
2192,2192,0,0000000,00,3,3,3,2d80a5a02d84a5a0,0,0,3,a5a02c00a5a02c04,0,1,0000000000000000,4,1,1,00
2193,2193,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a02c00a5a02c04,0,1,2c00000000000000,4,1,0,00
2194,2194,0,0000130,03,2,2,3,0000000000000000,0,0,2,a5a02c00a5a02c04,3,1,2de8a5a02deca5a0,4,1,0,00
2195,2195,0,0000130,04,2,2,3,0000000000000000,0,0,2,a5a02c38a5a02c3c,3,1,2de0a5a02de4a5a0,4,1,0,00
2196,2196,0,0000130,05,2,2,3,0000000000000000,0,0,2,a5a02c30a5a02c34,3,1,2c18a5a02c1ca5a0,4,1,0,00
2197,2197,0,0000130,06,2,2,3,0000000000000000,0,0,2,a5a02c28a5a02c2c,3,1,2c10a5a02c14a5a0,4,1,0,00
2198,2198,0,0000130,07,2,2,3,0000000000000000,0,0,2,a5a02c20a5a02c24,3,1,2c08a5a02c0ca5a0,4,1,0,00
2199,2199,0,0000000,00,3,3,3,2c00000000000000,0,0,3,a5a02dd8a5a02ddc,0,1,2d80a5a02d84a5a0,4,1,0,00
2200,2200,0,0000000,00,3,3,3,2c00a5a02c04a5a0,0,0,3,a5a02dd8a5a02ddc,0,1,0000000000000000,4,1,0,00
2201,2201,0,0000000,00,3,3,3,2c38a5a02c3ca5a0,0,0,3,a5a02dd8a5a02ddc,0,1,0000000000000000,4,1,1,00
2202,2202,0,0000000,00,3,3,3,2c30a5a02c34a5a0,0,0,3,a5a02dd8a5a02ddc,0,1,0000000000000000,4,1,1,00
2203,2203,0,0000000,00,3,3,3,2c28a5a02c2ca5a0,0,0,3,a5a02dd8a5a02ddc,0,1,0000000000000000,4,1,1,00
2204,2204,0,0000000,00,3,3,3,2c20a5a02c24a5a0,0,0,3,a5a02c58a5a02c5c,0,1,0000000000000000,4,1,1,00
2205,2205,0,0000000,00,3,3,3,2dd8a5a02ddca5a0,0,0,3,a5a02c58a5a02c5c,0,1,0000000000000000,4,1,1,00
2206,2206,0,0000000,00,3,3,3,00000000000000d8,0,0,3,a5a02c58a5a02c5c,0,1,2c00000000000000,4,1,0,00
2207,2207,0,0000134,00,2,2,3,0000000000000000,0,0,2,a5a02c58a5a02c5c,3,1,2c00a5a02c04a5a0,4,1,0,00
2208,2208,0,0000134,01,2,2,3,0000000000000000,0,0,2,a5a02c50a5a02c54,3,1,2c38a5a02c3ca5a0,4,1,0,00
2209,2209,0,0000134,02,2,2,3,0000000000000000,0,0,2,a5a02c48a5a02c4c,3,1,2c30a5a02c34a5a0,4,1,0,00
2210,2210,0,0000134,03,2,2,3,0000000000000000,0,0,2,a5a02c40a5a02c44,3,1,2c28a5a02c2ca5a0,4,1,0,00
2211,2211,0,0000134,04,2,2,3,0000000000000000,0,0,2,a5a02c78a5a02c7c,3,1,2c20a5a02c24a5a0,4,1,0,00
2212,2212,0,0000000,00,3,3,3,2c00000000000000,0,0,3,a5a02df0a5a02df4,0,1,2dd8a5a02ddca5a0,4,1,0,00
2213,2213,0,0000000,00,3,3,3,2c58a5a02c5ca5a0,0,0,3,a5a02df0a5a02df4,0,1,00000000000000d8,4,1,0,00
2214,2214,0,0000000,00,3,3,3,2c50a5a02c54a5a0,0,0,3,a5a02df0a5a02df4,0,1,0000000000000000,4,1,1,00
2215,2215,0,0000000,00,3,3,3,2c48a5a02c4ca5a0,0,0,3,a5a02df0a5a02df4,0,1,0000000000000000,4,1,1,00
2216,2216,0,0000000,00,3,3,3,2c40a5a02c44a5a0,0,0,3,a5a02df0a5a02df4,0,1,0000000000000000,4,1,1,00
2217,2217,0,0000000,00,3,3,3,2c78a5a02c7ca5a0,0,0,3,a5a02c70a5a02c74,0,1,0000000000000000,4,1,1,00
2218,2218,0,0000000,00,3,3,3,2df0a5a02df4a5a0,0,0,3,a5a02c70a5a02c74,0,1,0000000000000000,4,1,1,00
2219,2219,0,0000000,00,3,3,3,00000000000000f0,0,0,3,a5a02c70a5a02c74,0,1,2c00000000000000,4,1,0,00
2220,2220,0,0000134,05,2,2,3,0000000000000000,0,0,2,a5a02c70a5a02c74,3,1,2c58a5a02c5ca5a0,4,1,0,00
2221,2221,0,0000134,06,2,2,3,0000000000000000,0,0,2,a5a02c68a5a02c6c,3,1,2c50a5a02c54a5a0,4,1,0,00
2222,2222,0,0000134,07,2,2,3,0000000000000000,0,0,2,a5a02c60a5a02c64,3,1,2c48a5a02c4ca5a0,4,1,0,00
2223,2223,0,0000138,00,2,2,3,0000000000000000,0,0,2,a5a02c98a5a02c9c,3,1,2c40a5a02c44a5a0,4,1,0,00
2224,2224,0,0000138,01,2,2,3,0000000000000000,0,0,2,a5a02c90a5a02c94,3,1,2c78a5a02c7ca5a0,4,1,0,00
2225,2225,0,0000000,00,3,3,3,2c00000000000000,0,0,3,a5a02c08a5a02c0c,0,1,2df0a5a02df4a5a0,4,1,0,00
2226,2226,0,0000000,00,3,3,3,2c70a5a02c74a5a0,0,0,3,a5a02c08a5a02c0c,0,1,00000000000000f0,4,1,0,00
2227,2227,0,0000000,00,3,3,3,2c68a5a02c6ca5a0,0,0,3,a5a02c08a5a02c0c,0,1,0000000000000000,4,1,1,00
2228,2228,0,0000000,00,3,3,3,2c60a5a02c64a5a0,0,0,3,a5a02c08a5a02c0c,0,1,0000000000000000,4,1,1,00
2229,2229,0,0000000,00,3,3,3,2c98a5a02c9ca5a0,0,0,3,a5a02c08a5a02c0c,0,1,0000000000000000,4,1,1,00
2230,2230,0,0000000,00,3,3,3,2c90a5a02c94a5a0,0,0,3,a5a02c88a5a02c8c,0,1,0000000000000000,4,1,1,00
2231,2231,0,0000000,00,3,3,3,2c08a5a02c0ca5a0,0,0,3,a5a02c88a5a02c8c,0,1,0000000000000000,4,1,1,00
2232,2232,0,0000000,00,3,3,3,0000000000000008,0,0,3,a5a02c88a5a02c8c,0,1,2c00000000000000,4,1,0,00
2233,2233,0,0000138,02,2,2,3,0000000000000000,0,0,2,a5a02c88a5a02c8c,3,1,2c70a5a02c74a5a0,4,1,0,00
2234,2234,0,0000138,03,2,2,3,0000000000000000,0,0,2,a5a02c80a5a02c84,3,1,2c68a5a02c6ca5a0,4,1,0,00
2235,2235,0,0000138,04,2,2,3,0000000000000000,0,0,2,a5a02cb8a5a02cbc,3,1,2c60a5a02c64a5a0,4,1,0,00
2236,2236,0,0000138,05,2,2,3,0000000000000000,0,0,2,a5a02cb0a5a02cb4,3,1,2c98a5a02c9ca5a0,4,1,0,00
2237,2237,0,0000138,06,2,2,3,0000000000000000,0,0,2,a5a02ca8a5a02cac,3,1,2c90a5a02c94a5a0,4,1,0,00
2238,2238,0,0000000,00,3,3,3,2c00000000000000,0,0,3,a5a02c20a5a02c24,0,1,2c08a5a02c0ca5a0,4,1,0,00
2239,2239,0,0000000,00,3,3,3,2c88a5a02c8ca5a0,0,0,3,a5a02c20a5a02c24,0,1,0000000000000008,4,1,0,00
2240,2240,0,0000000,00,3,3,3,2c80a5a02c84a5a0,0,0,3,a5a02c20a5a02c24,0,1,0000000000000000,4,1,1,00
2241,2241,0,0000000,00,3,3,3,2cb8a5a02cbca5a0,0,0,3,a5a02c20a5a02c24,0,1,0000000000000000,4,1,1,00
2242,2242,0,0000000,00,3,3,3,2cb0a5a02cb4a5a0,0,0,3,a5a02c20a5a02c24,0,1,0000000000000000,4,1,1,00
2243,2243,0,0000000,00,3,3,3,2ca8a5a02caca5a0,0,0,3,a5a02ca0a5a02ca4,0,1,0000000000000000,4,1,1,00
2244,2244,0,0000000,00,3,3,3,2c20a5a02c24a5a0,0,0,3,a5a02ca0a5a02ca4,0,1,0000000000000000,4,1,1,00
2245,2245,0,0000000,00,3,3,3,0000000000000020,0,0,3,a5a02ca0a5a02ca4,0,1,2c00000000000000,4,1,0,00
2246,2246,0,0000138,07,2,2,3,0000000000000000,0,0,2,a5a02ca0a5a02ca4,3,1,2c88a5a02c8ca5a0,4,1,0,00
2247,2247,0,000013c,00,2,2,3,0000000000000000,0,0,2,a5a02cd8a5a02cdc,3,1,2c80a5a02c84a5a0,4,1,0,00
2248,2248,0,000013c,01,2,2,3,0000000000000000,0,0,2,a5a02cd0a5a02cd4,3,1,2cb8a5a02cbca5a0,4,1,0,00
2249,2249,0,000013c,02,2,2,3,0000000000000000,0,0,2,a5a02cc8a5a02ccc,3,1,2cb0a5a02cb4a5a0,4,1,0,00
2250,2250,0,000013c,03,2,2,3,0000000000000000,0,0,2,a5a02cc0a5a02cc4,3,1,2ca8a5a02caca5a0,4,1,0,00
2251,2251,0,0000000,00,3,3,3,2c00000000000000,0,0,3,a5a02c78a5a02c7c,0,1,2c20a5a02c24a5a0,4,1,0,00
2252,2252,0,0000000,00,3,3,3,2ca0a5a02ca4a5a0,0,0,3,a5a02c78a5a02c7c,0,1,0000000000000020,4,1,0,00
2253,2253,0,0000000,00,3,3,3,2cd8a5a02cdca5a0,0,0,3,a5a02c78a5a02c7c,0,1,0000000000000000,4,1,1,00
2254,2254,0,0000000,00,3,3,3,2cd0a5a02cd4a5a0,0,0,3,a5a02c78a5a02c7c,0,1,0000000000000000,4,1,1,00
2255,2255,0,0000000,00,3,3,3,2cc8a5a02ccca5a0,0,0,3,a5a02c78a5a02c7c,0,1,0000000000000000,4,1,1,00
2256,2256,0,0000000,00,3,3,3,2cc0a5a02cc4a5a0,0,0,3,a5a02cf8a5a02cfc,0,1,0000000000000000,4,1,1,00
2257,2257,0,0000000,00,3,3,3,2c78a5a02c7ca5a0,0,0,3,a5a02cf8a5a02cfc,0,1,0000000000000000,4,1,1,00
2258,2258,0,0000000,00,3,3,3,0000000000000078,0,0,3,a5a02cf8a5a02cfc,0,1,2c00000000000000,4,1,0,00
2259,2259,0,000013c,04,2,2,3,0000000000000000,0,0,2,a5a02cf8a5a02cfc,3,1,2ca0a5a02ca4a5a0,4,1,0,00
2260,2260,0,000013c,05,2,2,3,0000000000000000,0,0,2,a5a02cf0a5a02cf4,3,1,2cd8a5a02cdca5a0,4,1,0,00
2261,2261,0,000013c,06,2,2,3,0000000000000000,0,0,2,a5a02ce8a5a02cec,3,1,2cd0a5a02cd4a5a0,4,1,0,00
2262,2262,0,000013c,07,2,2,3,0000000000000000,0,0,2,a5a02ce0a5a02ce4,3,1,2cc8a5a02ccca5a0,4,1,0,00
2263,2263,0,0000140,00,2,2,3,0000000000000000,0,0,2,a5a02b18a5a02b1c,3,1,2cc0a5a02cc4a5a0,4,1,0,00
2264,2264,0,0000000,00,3,3,3,2c00000000000000,0,0,3,a5a02c90a5a02c94,0,1,2c78a5a02c7ca5a0,4,1,0,00
2265,2265,0,0000000,00,3,3,3,2cf8a5a02cfca5a0,0,0,3,a5a02c90a5a02c94,0,1,0000000000000078,4,1,0,00
2266,2266,0,0000000,00,3,3,3,2cf0a5a02cf4a5a0,0,0,3,a5a02c90a5a02c94,0,1,0000000000000000,4,1,1,00
2267,2267,0,0000000,00,3,3,3,2ce8a5a02ceca5a0,0,0,3,a5a02c90a5a02c94,0,1,0000000000000000,4,1,1,00
2268,2268,0,0000000,00,3,3,3,2ce0a5a02ce4a5a0,0,0,3,a5a02c90a5a02c94,0,1,0000000000000000,4,1,1,00
2269,2269,0,0000000,00,3,3,3,2b18a5a02b1ca5a0,0,0,3,a5a02b10a5a02b14,0,1,0000000000000000,4,1,1,00
2270,2270,0,0000000,00,3,3,3,2c90a5a02c94a5a0,0,0,3,a5a02b10a5a02b14,0,1,0000000000000000,4,1,1,00
2271,2271,0,0000000,00,3,3,3,0000000000000010,0,0,3,a5a02b10a5a02b14,0,1,2c00000000000000,4,1,0,00
2272,2272,0,0000140,01,2,2,3,0000000000000000,0,0,2,a5a02b10a5a02b14,3,1,2cf8a5a02cfca5a0,4,1,0,00
2273,2273,0,0000140,02,2,2,3,0000000000000000,0,0,2,a5a02b08a5a02b0c,3,1,2cf0a5a02cf4a5a0,4,1,0,00
2274,2274,0,0000140,03,2,2,3,0000000000000000,0,0,2,a5a02b00a5a02b04,3,1,2ce8a5a02ceca5a0,4,1,0,00
2275,2275,0,0000140,04,2,2,3,0000000000000000,0,0,2,a5a02b38a5a02b3c,3,1,2ce0a5a02ce4a5a0,4,1,0,00
2276,2276,0,0000140,05,2,2,3,0000000000000000,0,0,2,a5a02b30a5a02b34,3,1,2b18a5a02b1ca5a0,4,1,0,00
2277,2277,0,0000000,00,3,3,3,2b00000000000000,0,0,3,a5a02ca8a5a02cac,0,1,2c90a5a02c94a5a0,4,1,0,00
2278,2278,0,0000000,00,3,3,3,2b10a5a02b14a5a0,0,0,3,a5a02ca8a5a02cac,0,1,0000000000000010,4,1,0,00
2279,2279,0,0000000,00,3,3,3,2b08a5a02b0ca5a0,0,0,3,a5a02ca8a5a02cac,0,1,0000000000000000,4,1,1,00
2280,2280,0,0000000,00,3,3,3,2b00a5a02b04a5a0,0,0,3,a5a02ca8a5a02cac,0,1,0000000000000000,4,1,1,00
2281,2281,0,0000000,00,3,3,3,2b38a5a02b3ca5a0,0,0,3,a5a02ca8a5a02cac,0,1,0000000000000000,4,1,1,00
2282,2282,0,0000000,00,3,3,3,2b30a5a02b34a5a0,0,0,3,a5a02b28a5a02b2c,0,1,0000000000000000,4,1,1,00
2283,2283,0,0000000,00,3,3,3,2ca8a5a02caca5a0,0,0,3,a5a02b28a5a02b2c,0,1,0000000000000000,4,1,1,00
2284,2284,0,0000000,00,3,3,3,0000000000000028,0,0,3,a5a02b28a5a02b2c,0,1,2b00000000000000,4,1,0,00
2285,2285,0,0000140,06,2,2,3,0000000000000000,0,0,2,a5a02b28a5a02b2c,3,1,2b10a5a02b14a5a0,4,1,0,00
2286,2286,0,0000140,07,2,2,3,0000000000000000,0,0,2,a5a02b20a5a02b24,3,1,2b08a5a02b0ca5a0,4,1,0,00
2287,2287,0,0000144,00,2,2,3,0000000000000000,0,0,2,a5a02b58a5a02b5c,3,1,2b00a5a02b04a5a0,4,1,0,00
2288,2288,0,0000144,01,2,2,3,0000000000000000,0,0,2,a5a02b50a5a02b54,3,1,2b38a5a02b3ca5a0,4,1,0,00
2289,2289,0,0000144,02,2,2,3,0000000000000000,0,0,2,a5a02b48a5a02b4c,3,1,2b30a5a02b34a5a0,4,1,0,00
2290,2290,0,0000000,00,3,3,3,2b00000000000000,0,0,3,a5a02cc0a5a02cc4,0,1,2ca8a5a02caca5a0,4,1,0,00
2291,2291,0,0000000,00,3,3,3,2b28a5a02b2ca5a0,0,0,3,a5a02cc0a5a02cc4,0,1,0000000000000028,4,1,0,00
2292,2292,0,0000000,00,3,3,3,2b20a5a02b24a5a0,0,0,3,a5a02cc0a5a02cc4,0,1,0000000000000000,4,1,1,00
2293,2293,0,0000000,00,3,3,3,2b58a5a02b5ca5a0,0,0,3,a5a02cc0a5a02cc4,0,1,0000000000000000,4,1,1,00
2294,2294,0,0000000,00,3,3,3,2b50a5a02b54a5a0,0,0,3,a5a02cc0a5a02cc4,0,1,0000000000000000,4,1,1,00
2295,2295,0,0000000,00,3,3,3,2b48a5a02b4ca5a0,0,0,3,a5a02b40a5a02b44,0,1,0000000000000000,4,1,1,00
2296,2296,0,0000000,00,3,3,3,2cc0a5a02cc4a5a0,0,0,3,a5a02b40a5a02b44,0,1,0000000000000000,4,1,1,00
2297,2297,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a02b40a5a02b44,0,1,2b00000000000000,4,1,0,00
2298,2298,0,0000144,03,2,2,3,0000000000000000,0,0,2,a5a02b40a5a02b44,3,1,2b28a5a02b2ca5a0,4,1,0,00
2299,2299,0,0000144,04,2,2,3,0000000000000000,0,0,2,a5a02b78a5a02b7c,3,1,2b20a5a02b24a5a0,4,1,0,00
2300,2300,0,0000144,05,2,2,3,0000000000000000,0,0,2,a5a02b70a5a02b74,3,1,2b58a5a02b5ca5a0,4,1,0,00
2301,2301,0,0000144,06,2,2,3,0000000000000000,0,0,2,a5a02b68a5a02b6c,3,1,2b50a5a02b54a5a0,4,1,0,00
2302,2302,0,0000144,07,2,2,3,0000000000000000,0,0,2,a5a02b60a5a02b64,3,1,2b48a5a02b4ca5a0,4,1,0,00
2303,2303,0,0000000,00,3,3,3,2a00000000000000,0,0,3,a5a02b18a5a02b1c,0,1,2cc0a5a02cc4a5a0,4,1,0,00
2304,2304,0,0000000,00,3,3,3,2b40a5a02b44a5a0,0,0,3,a5a02b18a5a02b1c,0,1,0000000000000000,4,1,0,00
2305,2305,0,0000000,00,3,3,3,2b78a5a02b7ca5a0,0,0,3,a5a02b18a5a02b1c,0,1,0000000000000000,4,1,1,00
